Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-15 10:11:00-04:00,420.2200012207031,420.2799987792969,420.0199890136719,420.2414855957031,32428,0.0,0.0
2024-10-15 10:12:00-04:00,420.1600036621094,420.2699890136719,420.04998779296875,420.1200866699219,33396,0.0,0.0
2024-10-15 10:13:00-04:00,420.1600036621094,420.1600036621094,419.3299865722656,419.4523010253906,55933,0.0,0.0
2024-10-15 10:14:00-04:00,419.3599853515625,419.6000061035156,419.3301086425781,419.56500244140625,37024,0.0,0.0
2024-10-15 10:15:00-04:00,419.56500244140625,419.6199951171875,419.2200012207031,419.2349853515625,54102,0.0,0.0
2024-10-15 10:16:00-04:00,419.260009765625,419.260009765625,418.8399963378906,419.0274963378906,68162,0.0,0.0
2024-10-15 10:17:00-04:00,418.9031066894531,419.1000061035156,418.79998779296875,419.0400085449219,34293,0.0,0.0
2024-10-15 10:18:00-04:00,419.0,419.1700134277344,418.9200134277344,419.1650085449219,31268,0.0,0.0
2024-10-15 10:19:00-04:00,419.1600036621094,419.4316101074219,419.05010986328125,419.19000244140625,36639,0.0,0.0
2024-10-15 10:20:00-04:00,419.1199951171875,419.17999267578125,418.6000061035156,418.7799072265625,43998,0.0,0.0
2024-10-15 10:21:00-04:00,418.80999755859375,418.8399963378906,418.5567932128906,418.5799865722656,28647,0.0,0.0
2024-10-15 10:22:00-04:00,418.5799865722656,418.5799865722656,418.3599853515625,418.4200134277344,51484,0.0,0.0
2024-10-15 10:23:00-04:00,418.4200134277344,418.4200134277344,418.20001220703125,418.2749938964844,35806,0.0,0.0
2024-10-15 10:24:00-04:00,418.25,418.5,418.2445983886719,418.5,24310,0.0,0.0
2024-10-15 10:25:00-04:00,418.4674072265625,418.57501220703125,418.3111877441406,418.3949890136719,22172,0.0,0.0
2024-10-15 10:26:00-04:00,418.45001220703125,418.6300048828125,418.3800048828125,418.3992919921875,27593,0.0,0.0
2024-10-15 10:27:00-04:00,418.3900146484375,418.6700134277344,418.29998779296875,418.4999084472656,32152,0.0,0.0
2024-10-15 10:28:00-04:00,418.5,418.5199890136719,418.04998779296875,418.17999267578125,29654,0.0,0.0
2024-10-15 10:29:00-04:00,418.1025085449219,418.30999755859375,418.0799865722656,418.1099853515625,34592,0.0,0.0
2024-10-15 10:30:00-04:00,418.0299987792969,418.0299987792969,417.3599853515625,417.55999755859375,81893,0.0,0.0
2024-10-15 10:31:00-04:00,417.510009765625,417.5611877441406,417.1400146484375,417.3599853515625,55869,0.0,0.0
2024-10-15 10:32:00-04:00,417.31500244140625,417.3900146484375,416.7300109863281,416.739990234375,109587,0.0,0.0
2024-10-15 10:33:00-04:00,416.67999267578125,416.70001220703125,416.1099853515625,416.4200134277344,71465,0.0,0.0
2024-10-15 10:34:00-04:00,416.3800048828125,416.5733947753906,415.94000244140625,416.54998779296875,65793,0.0,0.0
2024-10-15 10:35:00-04:00,416.30999755859375,416.6098937988281,416.2900085449219,416.4150085449219,54082,0.0,0.0
2024-10-15 10:36:00-04:00,416.32049560546875,416.760009765625,416.1300048828125,416.7200012207031,77126,0.0,0.0
2024-10-15 10:37:00-04:00,416.739990234375,416.82000732421875,416.3800048828125,416.44000244140625,47697,0.0,0.0
2024-10-15 10:38:00-04:00,416.32000732421875,416.7300109863281,416.239990234375,416.489990234375,65865,0.0,0.0
2024-10-15 10:39:00-04:00,416.3999938964844,416.69000244140625,416.23779296875,416.3399963378906,61893,0.0,0.0
2024-10-15 10:40:00-04:00,416.3299865722656,416.3299865722656,415.760009765625,415.79998779296875,70745,0.0,0.0
2024-10-15 10:41:00-04:00,415.7200012207031,416.32000732421875,415.68011474609375,416.0,51526,0.0,0.0
2024-10-15 10:42:00-04:00,416.010009765625,416.30999755859375,415.510009765625,415.5234069824219,76202,0.0,0.0
2024-10-15 10:43:00-04:00,415.54998779296875,415.54998779296875,415.260009765625,415.3500061035156,55734,0.0,0.0
2024-10-15 10:44:00-04:00,415.44000244140625,415.989990234375,415.3800048828125,415.92999267578125,77103,0.0,0.0
2024-10-15 10:45:00-04:00,415.9200134277344,416.1600036621094,415.79998779296875,416.1099853515625,105820,0.0,0.0
2024-10-15 10:46:00-04:00,416.1000061035156,416.5,416.03009033203125,416.3999938964844,45224,0.0,0.0
2024-10-15 10:47:00-04:00,416.4115905761719,416.6400146484375,416.32049560546875,416.4200134277344,44953,0.0,0.0
2024-10-15 10:48:00-04:00,416.4200134277344,416.6698913574219,416.4100036621094,416.6199951171875,30229,0.0,0.0
2024-10-15 10:49:00-04:00,416.6075134277344,416.6700134277344,416.44000244140625,416.5299987792969,38520,0.0,0.0
2024-10-15 10:50:00-04:00,416.54998779296875,416.8500061035156,416.4800109863281,416.6199951171875,38527,0.0,0.0
2024-10-15 10:51:00-04:00,416.6400146484375,417.0,416.6400146484375,416.9599914550781,30664,0.0,0.0
2024-10-15 10:52:00-04:00,416.989990234375,416.989990234375,416.4800109863281,416.75,44020,0.0,0.0
2024-10-15 10:53:00-04:00,416.739990234375,417.0,416.69000244140625,417.0,27584,0.0,0.0
2024-10-15 10:54:00-04:00,417.0,417.4100036621094,416.9649963378906,417.3299865722656,41270,0.0,0.0
2024-10-15 10:55:00-04:00,417.2799987792969,417.6700134277344,417.25,417.4599914550781,30230,0.0,0.0
2024-10-15 10:56:00-04:00,417.4750061035156,417.760009765625,417.3900146484375,417.55999755859375,27464,0.0,0.0
2024-10-15 10:57:00-04:00,417.5150146484375,417.5899963378906,417.1700134277344,417.1700134277344,29166,0.0,0.0
2024-10-15 10:58:00-04:00,417.1600036621094,417.1600036621094,416.8500061035156,416.8599853515625,22831,0.0,0.0
2024-10-15 10:59:00-04:00,416.82000732421875,416.82000732421875,416.57000732421875,416.6300048828125,50268,0.0,0.0
2024-10-15 11:00:00-04:00,416.6000061035156,416.739990234375,416.32000732421875,416.3999938964844,45717,0.0,0.0
2024-10-15 11:01:00-04:00,416.4100036621094,417.02960205078125,416.4100036621094,417.0249938964844,42199,0.0,0.0
2024-10-15 11:02:00-04:00,417.0150146484375,417.67999267578125,416.989990234375,417.3500061035156,39086,0.0,0.0
2024-10-15 11:03:00-04:00,417.3500061035156,417.5,417.1499938964844,417.5,27729,0.0,0.0
2024-10-15 11:04:00-04:00,417.4750061035156,417.5799865722656,417.25,417.57000732421875,25435,0.0,0.0
2024-10-15 11:05:00-04:00,417.55999755859375,417.5799865722656,417.4100036621094,417.4800109863281,29052,0.0,0.0
2024-10-15 11:06:00-04:00,417.4549865722656,417.510009765625,417.25,417.4800109863281,26591,0.0,0.0
2024-10-15 11:07:00-04:00,417.44000244140625,417.71990966796875,417.2699890136719,417.30999755859375,17919,0.0,0.0
2024-10-15 11:08:00-04:00,417.2300109863281,417.67999267578125,417.0799865722656,417.510009765625,22654,0.0,0.0
2024-10-15 11:09:00-04:00,417.489990234375,417.54998779296875,417.29998779296875,417.3999938964844,21970,0.0,0.0
2024-10-15 11:10:00-04:00,417.4599914550781,417.5950012207031,417.30999755859375,417.3500061035156,30489,0.0,0.0
2024-10-15 11:11:00-04:00,417.32000732421875,417.69000244140625,417.1499938964844,417.4700012207031,19181,0.0,0.0
2024-10-15 11:12:00-04:00,417.4100036621094,417.6499938964844,417.2250061035156,417.4599914550781,22226,0.0,0.0
2024-10-15 11:13:00-04:00,417.4700012207031,417.64898681640625,417.45001220703125,417.5400085449219,14383,0.0,0.0
2024-10-15 11:14:00-04:00,417.54998779296875,417.94970703125,417.4800109863281,417.92999267578125,30483,0.0,0.0
2024-10-15 11:15:00-04:00,417.92999267578125,418.1000061035156,417.8599853515625,418.0950012207031,24154,0.0,0.0
2024-10-15 11:16:00-04:00,418.0950012207031,418.1099853515625,417.8599853515625,418.010009765625,31938,0.0,0.0
2024-10-15 11:17:00-04:00,418.0199890136719,418.1300048828125,417.9700012207031,418.05499267578125,15315,0.0,0.0
2024-10-15 11:18:00-04:00,418.07989501953125,418.1499938964844,417.760009765625,417.79998779296875,14127,0.0,0.0
2024-10-15 11:19:00-04:00,417.7799987792969,417.7799987792969,417.6000061035156,417.6300048828125,16989,0.0,0.0
2024-10-15 11:20:00-04:00,417.6499938964844,417.68499755859375,417.2300109863281,417.2300109863281,24126,0.0,0.0
2024-10-15 11:21:00-04:00,417.2699890136719,417.6099853515625,417.2200012207031,417.2449951171875,22510,0.0,0.0
2024-10-15 11:22:00-04:00,417.17999267578125,417.17999267578125,416.8999938964844,416.8999938964844,15044,0.0,0.0
2024-10-15 11:23:00-04:00,416.9200134277344,417.4100036621094,416.89990234375,417.25,19874,0.0,0.0
2024-10-15 11:24:00-04:00,417.1650085449219,417.1650085449219,416.8800048828125,416.8900146484375,11467,0.0,0.0
2024-10-15 11:25:00-04:00,416.94000244140625,416.9798889160156,416.75,416.8699035644531,17410,0.0,0.0
2024-10-15 11:26:00-04:00,416.79998779296875,416.9599914550781,416.79998779296875,416.9599914550781,16166,0.0,0.0
2024-10-15 11:27:00-04:00,416.92999267578125,416.9599914550781,416.82501220703125,416.8599853515625,16617,0.0,0.0
2024-10-15 11:28:00-04:00,416.8399963378906,416.9700012207031,416.8399963378906,416.8900146484375,17405,0.0,0.0
2024-10-15 11:29:00-04:00,416.8900146484375,416.9100036621094,416.67999267578125,416.69000244140625,19515,0.0,0.0
2024-10-15 11:30:00-04:00,416.6700134277344,416.71990966796875,416.4599914550781,416.71990966796875,26577,0.0,0.0
2024-10-15 11:31:00-04:00,416.697998046875,416.7298889160156,416.57000732421875,416.6300048828125,23805,0.0,0.0
2024-10-15 11:32:00-04:00,416.625,417.1700134277344,416.625,416.8900146484375,29551,0.0,0.0
2024-10-15 11:33:00-04:00,416.9200134277344,417.1940002441406,416.8999938964844,417.1000061035156,22071,0.0,0.0
2024-10-15 11:34:00-04:00,417.1000061035156,417.212890625,417.06671142578125,417.1700134277344,20588,0.0,0.0
2024-10-15 11:35:00-04:00,417.1700134277344,417.2099914550781,417.05999755859375,417.0903015136719,22643,0.0,0.0
2024-10-15 11:36:00-04:00,417.0849914550781,417.1400146484375,417.0,417.1300048828125,17259,0.0,0.0
2024-10-15 11:37:00-04:00,417.1400146484375,417.3297119140625,417.1400146484375,417.3297119140625,16558,0.0,0.0
2024-10-15 11:38:00-04:00,417.20001220703125,417.20001220703125,416.7867126464844,416.82000732421875,19088,0.0,0.0
2024-10-15 11:39:00-04:00,416.8699951171875,416.8800048828125,416.69500732421875,416.7799987792969,13177,0.0,0.0
2024-10-15 11:40:00-04:00,416.760009765625,416.8299865722656,416.6650085449219,416.8299865722656,13134,0.0,0.0
2024-10-15 11:41:00-04:00,416.78009033203125,416.9100036621094,416.6000061035156,416.68499755859375,11874,0.0,0.0
2024-10-15 11:42:00-04:00,416.7099914550781,417.05999755859375,416.5788879394531,416.9649963378906,22204,0.0,0.0
2024-10-15 11:43:00-04:00,416.95001220703125,417.0199890136719,416.6199951171875,416.7699890136719,30094,0.0,0.0
2024-10-15 11:44:00-04:00,416.75,416.75,416.45001220703125,416.6300048828125,19749,0.0,0.0
2024-10-15 11:45:00-04:00,416.5899963378906,416.6099853515625,416.3900146484375,416.4800109863281,15672,0.0,0.0
2024-10-15 11:46:00-04:00,416.4849853515625,416.54998779296875,416.25,416.260009765625,26010,0.0,0.0
2024-10-15 11:47:00-04:00,416.2200012207031,416.29998779296875,416.1499938964844,416.239990234375,42928,0.0,0.0
2024-10-15 11:48:00-04:00,416.2149963378906,416.4200134277344,416.2149963378906,416.35919189453125,18576,0.0,0.0
2024-10-15 11:49:00-04:00,416.1700134277344,416.2300109863281,416.1090087890625,416.2300109863281,24783,0.0,0.0
2024-10-15 11:50:00-04:00,416.2449951171875,416.69000244140625,416.2449951171875,416.5544128417969,19485,0.0,0.0
2024-10-15 11:51:00-04:00,416.5299987792969,416.5899963378906,416.29998779296875,416.32000732421875,15023,0.0,0.0
2024-10-15 11:52:00-04:00,416.30010986328125,416.3299865722656,416.1000061035156,416.1600036621094,16733,0.0,0.0
2024-10-15 11:53:00-04:00,416.1099853515625,416.19000244140625,416.0400085449219,416.07000732421875,21703,0.0,0.0
2024-10-15 11:54:00-04:00,416.0799865722656,416.0899963378906,415.70001220703125,415.7149963378906,66329,0.0,0.0
2024-10-15 11:55:00-04:00,415.730712890625,416.0,415.6400146484375,415.6700134277344,33021,0.0,0.0
2024-10-15 11:56:00-04:00,415.70001220703125,416.1499938964844,415.70001220703125,416.1449890136719,19469,0.0,0.0
2024-10-15 11:57:00-04:00,416.1700134277344,416.260009765625,416.05999755859375,416.1000061035156,12806,0.0,0.0
2024-10-15 11:58:00-04:00,416.05999755859375,416.1050109863281,415.94000244140625,416.0199890136719,12389,0.0,0.0
2024-10-15 11:59:00-04:00,416.0400085449219,416.0400085449219,415.864990234375,415.8800048828125,16467,0.0,0.0
2024-10-15 12:00:00-04:00,415.8900146484375,416.29998779296875,415.8900146484375,416.2250061035156,20254,0.0,0.0
2024-10-15 12:01:00-04:00,416.20001220703125,416.4599914550781,416.125,416.2300109863281,24208,0.0,0.0
2024-10-15 12:02:00-04:00,416.19000244140625,416.260009765625,415.9750061035156,415.9800109863281,17119,0.0,0.0
2024-10-15 12:03:00-04:00,415.9800109863281,416.3699035644531,415.9649963378906,416.3299865722656,26947,0.0,0.0
2024-10-15 12:04:00-04:00,416.30999755859375,416.32000732421875,416.1499938964844,416.2200012207031,16973,0.0,0.0
2024-10-15 12:05:00-04:00,416.239990234375,416.3599853515625,416.20001220703125,416.31500244140625,16570,0.0,0.0
2024-10-15 12:06:00-04:00,416.32000732421875,416.70001220703125,416.30999755859375,416.510009765625,20186,0.0,0.0
2024-10-15 12:07:00-04:00,416.5487976074219,416.7049865722656,416.45001220703125,416.70001220703125,18363,0.0,0.0
2024-10-15 12:08:00-04:00,416.7049865722656,416.8699951171875,416.6300048828125,416.6400146484375,17880,0.0,0.0
2024-10-15 12:09:00-04:00,416.6050109863281,416.96380615234375,416.6050109863281,416.92498779296875,13896,0.0,0.0
2024-10-15 12:10:00-04:00,416.9100036621094,417.1000061035156,416.8349914550781,416.8349914550781,17108,0.0,0.0
2024-10-15 12:11:00-04:00,416.864990234375,416.8699951171875,416.5799865722656,416.5799865722656,18079,0.0,0.0
2024-10-15 12:12:00-04:00,416.5199890136719,416.5596923828125,416.3599853515625,416.4849853515625,16290,0.0,0.0
2024-10-15 12:13:00-04:00,416.4700012207031,416.4800109863281,416.3027038574219,416.4800109863281,23563,0.0,0.0
2024-10-15 12:14:00-04:00,416.44000244140625,416.5899963378906,416.44000244140625,416.5199890136719,10035,0.0,0.0
2024-10-15 12:15:00-04:00,416.5,416.5299987792969,416.3999938964844,416.4100036621094,13385,0.0,0.0
2024-10-15 12:16:00-04:00,416.3450012207031,416.4100036621094,416.29998779296875,416.3699951171875,12777,0.0,0.0
2024-10-15 12:17:00-04:00,416.3800048828125,416.3865966796875,416.2626037597656,416.2806091308594,14132,0.0,0.0
2024-10-15 12:18:00-04:00,416.3299865722656,416.57000732421875,416.29998779296875,416.54998779296875,34350,0.0,0.0
2024-10-15 12:19:00-04:00,416.5400085449219,416.7099914550781,416.489990234375,416.6700134277344,21983,0.0,0.0
2024-10-15 12:20:00-04:00,416.67999267578125,416.7300109863281,416.56500244140625,416.6199951171875,25787,0.0,0.0
2024-10-15 12:21:00-04:00,416.6075134277344,416.6075134277344,416.2550048828125,416.2900085449219,26142,0.0,0.0
2024-10-15 12:22:00-04:00,416.260009765625,416.3290100097656,416.1099853515625,416.2200012207031,103942,0.0,0.0
2024-10-15 12:23:00-04:00,416.2049865722656,416.2449951171875,416.1099853515625,416.1700134277344,21116,0.0,0.0
2024-10-15 12:24:00-04:00,416.1700134277344,416.29998779296875,416.1600036621094,416.2449951171875,24646,0.0,0.0
2024-10-15 12:25:00-04:00,416.19000244140625,416.3599853515625,416.19000244140625,416.2799987792969,23451,0.0,0.0
2024-10-15 12:26:00-04:00,416.2749938964844,416.5400085449219,416.260009765625,416.4150085449219,20306,0.0,0.0
2024-10-15 12:27:00-04:00,416.42999267578125,416.7099914550781,416.42999267578125,416.70001220703125,27935,0.0,0.0
2024-10-15 12:28:00-04:00,416.7550048828125,416.8699951171875,416.6700134277344,416.67999267578125,30654,0.0,0.0
2024-10-15 12:29:00-04:00,416.6600036621094,416.7294006347656,416.5400085449219,416.5400085449219,13735,0.0,0.0
2024-10-15 12:30:00-04:00,416.6199951171875,416.8500061035156,416.6050109863281,416.8500061035156,17961,0.0,0.0
2024-10-15 12:31:00-04:00,416.94000244140625,417.07989501953125,416.8800048828125,417.07000732421875,19212,0.0,0.0
2024-10-15 12:32:00-04:00,416.9949951171875,417.239990234375,416.8900146484375,417.19000244140625,28782,0.0,0.0
2024-10-15 12:33:00-04:00,417.2049865722656,417.44000244140625,417.135009765625,417.4200134277344,19580,0.0,0.0
2024-10-15 12:34:00-04:00,417.3919982910156,417.41229248046875,417.1499938964844,417.2449951171875,17866,0.0,0.0
2024-10-15 12:35:00-04:00,417.2200012207031,417.2300109863281,417.0,417.05999755859375,18786,0.0,0.0
2024-10-15 12:36:00-04:00,417.0899963378906,417.30999755859375,417.0199890136719,417.25,14984,0.0,0.0
2024-10-15 12:37:00-04:00,417.2650146484375,417.2650146484375,417.1000061035156,417.1099853515625,10719,0.0,0.0
2024-10-15 12:38:00-04:00,417.0299987792969,417.0899963378906,416.8901062011719,417.0022888183594,20121,0.0,0.0
2024-10-15 12:39:00-04:00,416.95001220703125,417.081298828125,416.94000244140625,416.9549865722656,8999,0.0,0.0
2024-10-15 12:40:00-04:00,416.9599914550781,417.1000061035156,416.94000244140625,416.9949951171875,16749,0.0,0.0
2024-10-15 12:41:00-04:00,416.8999938964844,416.9399108886719,416.8299865722656,416.92999267578125,13780,0.0,0.0
2024-10-15 12:42:00-04:00,416.92999267578125,417.0299987792969,416.8699951171875,416.8699951171875,9477,0.0,0.0
2024-10-15 12:43:00-04:00,416.8699951171875,416.9200134277344,416.79998779296875,416.79998779296875,14450,0.0,0.0
2024-10-15 12:44:00-04:00,416.8182067871094,416.8182067871094,416.5799865722656,416.7300109863281,20701,0.0,0.0
2024-10-15 12:45:00-04:00,416.760009765625,416.95001220703125,416.7001037597656,416.9100036621094,16546,0.0,0.0
2024-10-15 12:46:00-04:00,416.8796081542969,416.95001220703125,416.70001220703125,416.70001220703125,12636,0.0,0.0
2024-10-15 12:47:00-04:00,416.6499938964844,416.7200012207031,416.6099853515625,416.635009765625,11473,0.0,0.0
2024-10-15 12:48:00-04:00,416.6400146484375,416.6700134277344,416.54010009765625,416.6300048828125,8620,0.0,0.0
2024-10-15 12:49:00-04:00,416.6499938964844,416.75,416.6000061035156,416.67999267578125,11398,0.0,0.0
2024-10-15 12:50:00-04:00,416.69000244140625,416.7699890136719,416.635009765625,416.7699890136719,8988,0.0,0.0
2024-10-15 12:51:00-04:00,416.760009765625,417.010009765625,416.760009765625,416.9800109863281,13232,0.0,0.0
2024-10-15 12:52:00-04:00,416.9822082519531,416.989990234375,416.8699951171875,416.8800048828125,9039,0.0,0.0
2024-10-15 12:53:00-04:00,416.864990234375,417.1700134277344,416.8500061035156,417.1449890136719,17957,0.0,0.0
2024-10-15 12:54:00-04:00,417.1400146484375,417.1400146484375,416.9599914550781,416.9800109863281,14130,0.0,0.0
2024-10-15 12:55:00-04:00,417.0199890136719,417.19891357421875,417.0199890136719,417.1700134277344,20166,0.0,0.0
2024-10-15 12:56:00-04:00,417.17999267578125,417.2900085449219,417.090087890625,417.25,19954,0.0,0.0
2024-10-15 12:57:00-04:00,417.2799987792969,417.32000732421875,417.1099853515625,417.260009765625,16215,0.0,0.0
2024-10-15 12:58:00-04:00,417.239990234375,417.5299987792969,417.2300109863281,417.45001220703125,21781,0.0,0.0
2024-10-15 12:59:00-04:00,417.489990234375,417.6199951171875,417.44500732421875,417.55499267578125,16431,0.0,0.0
2024-10-15 13:00:00-04:00,417.5400085449219,417.6792907714844,417.4599914550781,417.6400146484375,18578,0.0,0.0
2024-10-15 13:01:00-04:00,417.6099853515625,417.7699890136719,417.5899963378906,417.5899963378906,17728,0.0,0.0
2024-10-15 13:02:00-04:00,417.5653991699219,417.70001220703125,417.4700012207031,417.5899963378906,18697,0.0,0.0
2024-10-15 13:03:00-04:00,417.6600036621094,417.7699890136719,417.6199951171875,417.6679992675781,16187,0.0,0.0
2024-10-15 13:04:00-04:00,417.6600036621094,417.69000244140625,417.5600891113281,417.6300048828125,14487,0.0,0.0
2024-10-15 13:05:00-04:00,417.6300048828125,417.8160095214844,417.6300048828125,417.6499938964844,15044,0.0,0.0
2024-10-15 13:06:00-04:00,417.71258544921875,417.75,417.4801025390625,417.75,10989,0.0,0.0
2024-10-15 13:07:00-04:00,417.79998779296875,417.8299865722656,417.67999267578125,417.70001220703125,10397,0.0,0.0
2024-10-15 13:08:00-04:00,417.70001220703125,417.875,417.70001220703125,417.7149963378906,11456,0.0,0.0
2024-10-15 13:09:00-04:00,417.75,417.8800048828125,417.7349853515625,417.8534851074219,18259,0.0,0.0
2024-10-15 13:10:00-04:00,417.864990234375,417.864990234375,417.6506042480469,417.70001220703125,22579,0.0,0.0
2024-10-15 13:11:00-04:00,417.69500732421875,417.7149963378906,417.4800109863281,417.6348876953125,32697,0.0,0.0
2024-10-15 13:12:00-04:00,417.625,417.7900085449219,417.5799865722656,417.7699890136719,19706,0.0,0.0
2024-10-15 13:13:00-04:00,417.9100036621094,417.9599914550781,417.7699890136719,417.7950134277344,30652,0.0,0.0
2024-10-15 13:14:00-04:00,417.80999755859375,417.8800048828125,417.614990234375,417.614990234375,15295,0.0,0.0
2024-10-15 13:15:00-04:00,417.6099853515625,417.8800048828125,417.510009765625,417.70001220703125,18379,0.0,0.0
2024-10-15 13:16:00-04:00,417.69000244140625,417.69500732421875,417.3900146484375,417.4049987792969,9355,0.0,0.0
2024-10-15 13:17:00-04:00,417.4100036621094,417.4800109863281,417.2701110839844,417.4100036621094,14637,0.0,0.0
2024-10-15 13:18:00-04:00,417.42999267578125,417.5,417.30810546875,417.5,12202,0.0,0.0
2024-10-15 13:19:00-04:00,417.54998779296875,417.6600036621094,417.4363098144531,417.6600036621094,8323,0.0,0.0
2024-10-15 13:20:00-04:00,417.6600036621094,417.82000732421875,417.510009765625,417.510009765625,8708,0.0,0.0
2024-10-15 13:21:00-04:00,417.3999938964844,417.4100036621094,417.2900085449219,417.2900085449219,10066,0.0,0.0
2024-10-15 13:22:00-04:00,417.3299865722656,417.4200134277344,417.3299865722656,417.3699951171875,10157,0.0,0.0
2024-10-15 13:23:00-04:00,417.3699951171875,417.3699951171875,417.1000061035156,417.1099853515625,15522,0.0,0.0
2024-10-15 13:24:00-04:00,417.0799865722656,417.0799865722656,416.8599853515625,416.9599914550781,17194,0.0,0.0
2024-10-15 13:25:00-04:00,416.95001220703125,416.95001220703125,416.7601013183594,416.8800048828125,20791,0.0,0.0
