Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-15 09:30:00-04:00,167.22999572753906,167.3699951171875,166.69500732421875,167.0,489494,0.0,0.0
2024-10-15 09:31:00-04:00,166.9949951171875,167.27999877929688,166.75,167.27999877929688,43386,0.0,0.0
2024-10-15 09:32:00-04:00,167.32000732421875,167.60000610351562,167.24000549316406,167.60000610351562,51909,0.0,0.0
2024-10-15 09:33:00-04:00,167.5850067138672,167.77999877929688,167.57000732421875,167.60000610351562,58016,0.0,0.0
2024-10-15 09:34:00-04:00,167.57000732421875,167.8300018310547,167.5399932861328,167.80999755859375,82920,0.0,0.0
2024-10-15 09:35:00-04:00,167.82000732421875,167.88999938964844,167.61500549316406,167.7902069091797,102318,0.0,0.0
2024-10-15 09:36:00-04:00,167.72000122070312,167.88999938964844,167.64500427246094,167.75,95299,0.0,0.0
2024-10-15 09:37:00-04:00,167.74000549316406,167.85000610351562,167.69000244140625,167.69000244140625,30566,0.0,0.0
2024-10-15 09:38:00-04:00,167.67999267578125,167.6999969482422,167.35000610351562,167.3625030517578,53511,0.0,0.0
2024-10-15 09:39:00-04:00,167.35000610351562,167.3699951171875,167.14010620117188,167.22999572753906,36636,0.0,0.0
2024-10-15 09:40:00-04:00,167.22000122070312,167.3699951171875,167.2100067138672,167.24000549316406,33175,0.0,0.0
2024-10-15 09:41:00-04:00,167.24000549316406,167.2476043701172,167.1300048828125,167.18040466308594,24264,0.0,0.0
2024-10-15 09:42:00-04:00,167.1699981689453,167.25999450683594,167.0800018310547,167.08999633789062,52050,0.0,0.0
2024-10-15 09:43:00-04:00,167.07000732421875,167.2100067138672,166.99000549316406,167.2100067138672,37534,0.0,0.0
2024-10-15 09:44:00-04:00,167.19000244140625,167.24740600585938,167.13999938964844,167.1999969482422,27992,0.0,0.0
2024-10-15 09:45:00-04:00,167.1999969482422,167.44000244140625,167.1199951171875,167.41209411621094,34513,0.0,0.0
2024-10-15 09:46:00-04:00,167.42999267578125,167.66990661621094,167.42999267578125,167.58999633789062,53942,0.0,0.0
2024-10-15 09:47:00-04:00,167.60000610351562,167.63999938964844,167.50999450683594,167.60000610351562,76992,0.0,0.0
2024-10-15 09:48:00-04:00,167.6300048828125,167.8000030517578,167.5800018310547,167.64999389648438,62597,0.0,0.0
2024-10-15 09:49:00-04:00,167.6649932861328,167.7899932861328,167.63299560546875,167.66000366210938,50265,0.0,0.0
2024-10-15 09:50:00-04:00,167.6490020751953,167.67999267578125,167.47999572753906,167.60000610351562,58182,0.0,0.0
2024-10-15 09:51:00-04:00,167.58999633789062,167.85000610351562,167.5850067138672,167.8466033935547,54014,0.0,0.0
2024-10-15 09:52:00-04:00,167.83949279785156,167.89999389648438,167.82000732421875,167.89999389648438,48146,0.0,0.0
2024-10-15 09:53:00-04:00,167.89999389648438,168.08999633789062,167.86000061035156,168.0500030517578,80354,0.0,0.0
2024-10-15 09:54:00-04:00,168.0500030517578,168.20379638671875,168.0399932861328,168.19000244140625,45073,0.0,0.0
2024-10-15 09:55:00-04:00,168.19000244140625,168.32000732421875,168.1649932861328,168.302001953125,83754,0.0,0.0
2024-10-15 09:56:00-04:00,168.3040008544922,168.32470703125,168.24000549316406,168.27000427246094,57309,0.0,0.0
2024-10-15 09:57:00-04:00,168.3000030517578,168.3300018310547,168.2550048828125,168.3300018310547,37608,0.0,0.0
2024-10-15 09:58:00-04:00,168.32000732421875,168.3300018310547,168.22000122070312,168.25999450683594,38548,0.0,0.0
2024-10-15 09:59:00-04:00,168.25999450683594,168.3300018310547,168.13999938964844,168.14999389648438,38430,0.0,0.0
2024-10-15 10:00:00-04:00,168.14999389648438,168.25999450683594,167.8699951171875,167.92010498046875,88251,0.0,0.0
2024-10-15 10:01:00-04:00,167.9199981689453,168.14920043945312,167.89999389648438,168.0,39018,0.0,0.0
2024-10-15 10:02:00-04:00,168.0,168.24000549316406,167.97000122070312,168.24000549316406,50089,0.0,0.0
2024-10-15 10:03:00-04:00,168.3000030517578,168.39999389648438,168.27890014648438,168.39010620117188,39909,0.0,0.0
2024-10-15 10:04:00-04:00,168.38999938964844,168.5800018310547,168.35000610351562,168.52000427246094,72940,0.0,0.0
2024-10-15 10:05:00-04:00,168.57000732421875,168.60000610351562,168.4499969482422,168.60000610351562,29213,0.0,0.0
2024-10-15 10:06:00-04:00,168.63999938964844,168.80999755859375,168.61000061035156,168.7949981689453,36184,0.0,0.0
2024-10-15 10:07:00-04:00,168.7899932861328,168.8699951171875,168.72500610351562,168.8699951171875,57387,0.0,0.0
2024-10-15 10:08:00-04:00,168.87010192871094,169.05999755859375,168.87010192871094,169.0399932861328,86739,0.0,0.0
2024-10-15 10:09:00-04:00,169.05870056152344,169.08999633789062,168.9199981689453,168.9199981689453,58265,0.0,0.0
2024-10-15 10:10:00-04:00,168.91000366210938,168.92770385742188,168.66000366210938,168.6999969482422,56895,0.0,0.0
2024-10-15 10:11:00-04:00,168.72000122070312,168.76780700683594,168.48399353027344,168.48399353027344,50918,0.0,0.0
2024-10-15 10:12:00-04:00,168.47390747070312,168.47390747070312,168.2220001220703,168.39999389648438,30971,0.0,0.0
2024-10-15 10:13:00-04:00,168.3845977783203,168.4499969482422,168.1999969482422,168.22000122070312,34379,0.0,0.0
2024-10-15 10:14:00-04:00,168.22000122070312,168.41000366210938,168.1999969482422,168.41000366210938,68747,0.0,0.0
2024-10-15 10:15:00-04:00,168.40499877929688,168.44000244140625,168.125,168.14999389648438,62230,0.0,0.0
2024-10-15 10:16:00-04:00,168.1300048828125,168.35000610351562,168.0601043701172,168.3300018310547,40372,0.0,0.0
2024-10-15 10:17:00-04:00,168.30999755859375,168.44400024414062,168.24000549316406,168.42999267578125,30041,0.0,0.0
2024-10-15 10:18:00-04:00,168.4199981689453,168.4600067138672,168.33009338378906,168.4199981689453,32416,0.0,0.0
2024-10-15 10:19:00-04:00,168.44000244140625,168.5399932861328,168.4149932861328,168.5,29335,0.0,0.0
2024-10-15 10:20:00-04:00,168.49000549316406,168.50999450683594,168.4199981689453,168.50999450683594,35085,0.0,0.0
2024-10-15 10:21:00-04:00,168.49000549316406,168.52999877929688,168.44000244140625,168.44000244140625,29302,0.0,0.0
2024-10-15 10:22:00-04:00,168.42999267578125,168.42999267578125,168.22000122070312,168.23500061035156,49057,0.0,0.0
2024-10-15 10:23:00-04:00,168.25,168.30499267578125,168.2100067138672,168.30499267578125,26351,0.0,0.0
2024-10-15 10:24:00-04:00,168.30999755859375,168.32000732421875,168.22999572753906,168.26499938964844,24402,0.0,0.0
2024-10-15 10:25:00-04:00,168.27000427246094,168.27999877929688,168.18359375,168.19000244140625,27258,0.0,0.0
2024-10-15 10:26:00-04:00,168.19500732421875,168.2100067138672,168.0500946044922,168.17999267578125,34627,0.0,0.0
2024-10-15 10:27:00-04:00,168.19000244140625,168.30599975585938,168.16250610351562,168.27499389648438,36653,0.0,0.0
2024-10-15 10:28:00-04:00,168.2725067138672,168.2725067138672,167.89010620117188,167.9949951171875,45432,0.0,0.0
2024-10-15 10:29:00-04:00,168.0,168.13999938964844,167.97999572753906,168.0988006591797,55747,0.0,0.0
2024-10-15 10:30:00-04:00,168.0800018310547,168.08999633789062,167.84190368652344,167.92999267578125,70468,0.0,0.0
2024-10-15 10:31:00-04:00,167.9499969482422,167.9499969482422,167.65969848632812,167.7050018310547,54615,0.0,0.0
2024-10-15 10:32:00-04:00,167.67999267578125,167.76499938964844,167.5399932861328,167.57000732421875,40285,0.0,0.0
2024-10-15 10:33:00-04:00,167.5500030517578,167.55999755859375,167.30999755859375,167.43499755859375,69242,0.0,0.0
2024-10-15 10:34:00-04:00,167.44000244140625,167.5,167.32000732421875,167.41009521484375,48377,0.0,0.0
2024-10-15 10:35:00-04:00,167.4199981689453,167.4499969482422,167.27000427246094,167.27000427246094,49171,0.0,0.0
2024-10-15 10:36:00-04:00,167.27000427246094,167.36000061035156,167.1300048828125,167.3291015625,63216,0.0,0.0
2024-10-15 10:37:00-04:00,167.33999633789062,167.33999633789062,166.9199981689453,166.97999572753906,83727,0.0,0.0
2024-10-15 10:38:00-04:00,166.9499969482422,167.05999755859375,166.8699951171875,167.0500030517578,44867,0.0,0.0
2024-10-15 10:39:00-04:00,167.0500030517578,167.16000366210938,166.97999572753906,167.10000610351562,43760,0.0,0.0
2024-10-15 10:40:00-04:00,167.07000732421875,167.07000732421875,166.9199981689453,167.00999450683594,64940,0.0,0.0
2024-10-15 10:41:00-04:00,166.97999572753906,167.1199951171875,166.9499969482422,167.05999755859375,38307,0.0,0.0
2024-10-15 10:42:00-04:00,167.0800018310547,167.2899932861328,167.0399932861328,167.13999938964844,29006,0.0,0.0
2024-10-15 10:43:00-04:00,167.1300048828125,167.14990234375,166.96530151367188,167.10000610351562,34684,0.0,0.0
2024-10-15 10:44:00-04:00,167.10000610351562,167.1300048828125,167.0500030517578,167.08999633789062,29585,0.0,0.0
2024-10-15 10:45:00-04:00,167.08999633789062,167.21499633789062,167.0800018310547,167.17520141601562,61367,0.0,0.0
2024-10-15 10:46:00-04:00,167.17880249023438,167.27000427246094,167.1300048828125,167.2100067138672,18100,0.0,0.0
2024-10-15 10:47:00-04:00,167.22000122070312,167.3000030517578,167.1999969482422,167.1999969482422,29524,0.0,0.0
2024-10-15 10:48:00-04:00,167.1999969482422,167.27000427246094,167.02999877929688,167.07000732421875,24403,0.0,0.0
2024-10-15 10:49:00-04:00,167.02999877929688,167.10000610351562,166.89999389648438,166.92999267578125,27547,0.0,0.0
2024-10-15 10:50:00-04:00,166.89950561523438,167.11000061035156,166.8699951171875,166.97999572753906,27036,0.0,0.0
2024-10-15 10:51:00-04:00,166.97999572753906,167.07009887695312,166.9199981689453,166.9199981689453,35825,0.0,0.0
2024-10-15 10:52:00-04:00,166.9001007080078,166.94000244140625,166.79510498046875,166.875,31119,0.0,0.0
2024-10-15 10:53:00-04:00,166.87989807128906,166.88999938964844,166.82000732421875,166.86000061035156,29475,0.0,0.0
2024-10-15 10:54:00-04:00,166.8699951171875,166.99000549316406,166.79989624023438,166.8975067138672,33465,0.0,0.0
2024-10-15 10:55:00-04:00,166.89999389648438,166.99000549316406,166.88589477539062,166.92999267578125,20850,0.0,0.0
2024-10-15 10:56:00-04:00,166.9199981689453,167.1300048828125,166.89999389648438,167.0500030517578,28624,0.0,0.0
2024-10-15 10:57:00-04:00,167.0500030517578,167.09500122070312,166.89999389648438,166.91000366210938,22096,0.0,0.0
2024-10-15 10:58:00-04:00,166.89999389648438,166.9199981689453,166.67999267578125,166.67999267578125,18850,0.0,0.0
2024-10-15 10:59:00-04:00,166.66000366210938,166.66000366210938,166.52000427246094,166.5500030517578,35094,0.0,0.0
2024-10-15 11:00:00-04:00,166.5399932861328,166.57000732421875,166.38999938964844,166.4199981689453,50521,0.0,0.0
2024-10-15 11:01:00-04:00,166.4149932861328,166.5279998779297,166.39999389648438,166.5279998779297,23853,0.0,0.0
2024-10-15 11:02:00-04:00,166.52000427246094,166.75,166.49000549316406,166.66000366210938,20670,0.0,0.0
2024-10-15 11:03:00-04:00,166.66000366210938,166.68699645996094,166.59779357910156,166.64999389648438,19904,0.0,0.0
